103 1631708293 2,084709 0,200000 2,084709 2,084709 0,869203
94 1631708293 2,114796 0,600000 2,098919 2,134232 2,683545
55 1631708293 2,212797 0,600000 2,195570 2,228473 2,937993
58 1631708294 2,260855 0,600000 2,249295 2,278056 3,066970
106 1631708294 2,125446 0,600000 2,114039 2,132619 2,710553
103 1631708294 2,100473 0,400000 2,095605 2,105342 1,764805
58 1631708295 2,260855 0,600000 2,249295 2,278056 3,066970
106 1631708295 2,125446 0,600000 2,114039 2,132619 2,710553
103 1631708295 2,100473 0,400000 2,095605 2,105342 1,764805
58 1631708296 2,260855 0,600000 2,249295 2,278056 3,066970
106 1631708296 2,125446 0,600000 2,114039 2,132619 2,710553
103 1631708296 2,100473 0,400000 2,095605 2,105342 1,764805
58 1631708297 2,260855 0,600000 2,249295 2,278056 3,066970
106 1631708297 2,125446 0,600000 2,114039 2,132619 2,710553
103 1631708297 2,100473 0,400000 2,095605 2,105342 1,764805
58 1631708298 2,260855 0,600000 2,249295 2,278056 3,066970
106 1631708298 2,125446 0,600000 2,114039 2,132619 2,710553
103 1631708298 2,100473 0,400000 2,095605 2,105342 1,764805
124 1631708299 2,157952 0,600000 2,153206 2,163700 2,794065
128 1631708299 17,388372 0,600000 17,371291 17,404154 181,413402
131 1631708299 17,388234 0,600000 17,371090 17,404052 181,410513
124 1631708300 2,157952 0,600000 2,153206 2,163700 2,794065
128 1631708300 17,388372 0,600000 17,371291 17,404154 181,413402
131 1631708300 17,388234 0,600000 17,371090 17,404052 181,410513
124 1631708301 2,157952 0,600000 2,153206 2,163700 2,794065
128 1631708301 17,388372 0,600000 17,371291 17,404154 181,413402
131 1631708301 17,388234 0,600000 17,371090 17,404052 181,410513
124 1631708302 2,157952 0,600000 2,153206 2,163700 2,794065
128 1631708302 17,388372 0,600000 17,371291 17,404154 181,413402
131 1631708302 17,388234 0,600000 17,371090 17,404052 181,410513
124 1631708303 2,157952 0,600000 2,153206 2,163700 2,794065
128 1631708303 17,388372 0,600000 17,371291 17,404154 181,413402
131 1631708303 17,388234 0,600000 17,371090 17,404052 181,410513
46 1631708309 1,144797 0,400000 0,145221 2,144372 0,923884
64 1631708309 3,098464 0,200000 3,098464 3,098464 1,920096
46 1631708310 1,144797 0,400000 0,145221 2,144372 0,923884
64 1631708310 3,098464 0,200000 3,098464 3,098464 1,920096
46 1631708311 1,144797 0,400000 0,145221 2,144372 0,923884
64 1631708311 3,098464 0,200000 3,098464 3,098464 1,920096
46 1631708312 1,144797 0,400000 0,145221 2,144372 0,923884
64 1631708312 3,098464 0,200000 3,098464 3,098464 1,920096
46 1631708313 1,144797 0,400000 0,145221 2,144372 0,923884
64 1631708313 3,098464 0,200000 3,098464 3,098464 1,920096
61 1631708314 3,117610 0,200000 3,117610 3,117610 1,943898
109 1631708314 8,655737 0,200000 8,655737 8,655737 14,984358
52 1631708314 2,603762 1,000000 2,130599 3,224249 7,034198
58 1631708314 2,234766 0,200000 2,234766 2,234766 0,998836
115 1631708314 2,145943 0,200000 2,145943 2,145943 0,921014
100 1631708314 3,137253 0,200000 3,137253 3,137253 1,968471
82 1631708314 8,655832 0,200000 8,655832 8,655832 14,984687
46 1631708314 2,661074 0,800000 2,158121 3,165029 5,865333
61 1631708315 3,117610 0,200000 3,117610 3,117610 1,943898
109 1631708315 8,655737 0,200000 8,655737 8,655737 14,984358
52 1631708315 2,603762 1,000000 2,130599 3,224249 7,034198
58 1631708315 2,234766 0,200000 2,234766 2,234766 0,998836
115 1631708315 2,145943 0,200000 2,145943 2,145943 0,921014
100 1631708315 3,137253 0,200000 3,137253 3,137253 1,968471
82 1631708315 8,655832 0,200000 8,655832 8,655832 14,984687
46 1631708315 2,661074 0,800000 2,158121 3,165029 5,865333
61 1631708316 3,117610 0,200000 3,117610 3,117610 1,943898
109 1631708316 8,655737 0,200000 8,655737 8,655737 14,984358
52 1631708316 2,603762 1,000000 2,130599 3,224249 7,034198
58 1631708316 2,234766 0,200000 2,234766 2,234766 0,998836
115 1631708316 2,145943 0,200000 2,145943 2,145943 0,921014
100 1631708316 3,137253 0,200000 3,137253 3,137253 1,968471
82 1631708316 8,655832 0,200000 8,655832 8,655832 14,984687
46 1631708316 2,661074 0,800000 2,158121 3,165029 5,865333
61 1631708317 3,117610 0,200000 3,117610 3,117610 1,943898
109 1631708317 8,655737 0,200000 8,655737 8,655737 14,984358
52 1631708317 2,603762 1,000000 2,130599 3,224249 7,034198
58 1631708317 2,234766 0,200000 2,234766 2,234766 0,998836
115 1631708317 2,145943 0,200000 2,145943 2,145943 0,921014
100 1631708317 3,137253 0,200000 3,137253 3,137253 1,968471
82 1631708317 8,655832 0,200000 8,655832 8,655832 14,984687
46 1631708317 2,661074 0,800000 2,158121 3,165029 5,865333
61 1631708318 3,117610 0,200000 3,117610 3,117610 1,943898
109 1631708318 8,655737 0,200000 8,655737 8,655737 14,984358
52 1631708318 2,603762 1,000000 2,130599 3,224249 7,034198
58 1631708318 2,234766 0,200000 2,234766 2,234766 0,998836
115 1631708318 2,145943 0,200000 2,145943 2,145943 0,921014
100 1631708318 3,137253 0,200000 3,137253 3,137253 1,968471
82 1631708318 8,655832 0,200000 8,655832 8,655832 14,984687
46 1631708318 2,661074 0,800000 2,158121 3,165029 5,865333
58 1631708319 3,221261 0,400000 3,220656 3,221866 4,150609
103 1631708319 2,102577 0,400000 2,092676 2,112478 1,768372
94 1631708319 2,099924 0,400000 2,083896 2,115953 1,763976
124 1631708319 3,125617 0,200000 3,125617 3,125617 1,953896
79 1631708319 12,624280 0,200000 12,624280 12,624280 31,874488
121 1631708319 12,624222 0,200000 12,624222 12,624222 31,874195
55 1631708319 2,184677 0,400000 2,164055 2,205299 1,909296
58 1631708320 3,221261 0,400000 3,220656 3,221866 4,150609
103 1631708320 2,102577 0,400000 2,092676 2,112478 1,768372
94 1631708320 2,099924 0,400000 2,083896 2,115953 1,763976
124 1631708320 3,125617 0,200000 3,125617 3,125617 1,953896
79 1631708320 12,624280 0,200000 12,624280 12,624280 31,874488
121 1631708320 12,624222 0,200000 12,624222 12,624222 31,874195
55 1631708320 2,184677 0,400000 2,164055 2,205299 1,909296
58 1631708321 3,221261 0,400000 3,220656 3,221866 4,150609
103 1631708321 2,102577 0,400000 2,092676 2,112478 1,768372
94 1631708321 2,099924 0,400000 2,083896 2,115953 1,763976
124 1631708321 3,125617 0,200000 3,125617 3,125617 1,953896
79 1631708321 12,624280 0,200000 12,624280 12,624280 31,874488
121 1631708321 12,624222 0,200000 12,624222 12,624222 31,874195
55 1631708321 2,184677 0,400000 2,164055 2,205299 1,909296
58 1631708322 3,221261 0,400000 3,220656 3,221866 4,150609
103 1631708322 2,102577 0,400000 2,092676 2,112478 1,768372
94 1631708322 2,099924 0,400000 2,083896 2,115953 1,763976
124 1631708322 3,125617 0,200000 3,125617 3,125617 1,953896
79 1631708322 12,624280 0,200000 12,624280 12,624280 31,874488
121 1631708322 12,624222 0,200000 12,624222 12,624222 31,874195
55 1631708322 2,184677 0,400000 2,164055 2,205299 1,909296
58 1631708323 3,221261 0,400000 3,220656 3,221866 4,150609
103 1631708323 2,102577 0,400000 2,092676 2,112478 1,768372
94 1631708323 2,099924 0,400000 2,083896 2,115953 1,763976
124 1631708323 3,125617 0,200000 3,125617 3,125617 1,953896
79 1631708323 12,624280 0,200000 12,624280 12,624280 31,874488
121 1631708323 12,624222 0,200000 12,624222 12,624222 31,874195
55 1631708323 2,184677 0,400000 2,164055 2,205299 1,909296
88 1631708324 12,721022 0,400000 12,714016 12,728027 64,729776
97 1631708324 12,885942 0,400000 12,855878 12,916006 66,419362
124 1631708324 2,615919 0,800000 2,111954 3,118888 5,676424
118 1631708324 12,885826 0,400000 12,855762 12,915891 66,418171
112 1631708324 12,720942 0,400000 12,713941 12,727943 64,728964
88 1631708325 12,721022 0,400000 12,714016 12,728027 64,729776
97 1631708325 12,885942 0,400000 12,855878 12,916006 66,419362
124 1631708325 2,615919 0,800000 2,111954 3,118888 5,676424
118 1631708325 12,885826 0,400000 12,855762 12,915891 66,418171
112 1631708325 12,720942 0,400000 12,713941 12,727943 64,728964
88 1631708326 12,721022 0,400000 12,714016 12,728027 64,729776
97 1631708326 12,885942 0,400000 12,855878 12,916006 66,419362
124 1631708326 2,615919 0,800000 2,111954 3,118888 5,676424
118 1631708326 12,885826 0,400000 12,855762 12,915891 66,418171
112 1631708326 12,720942 0,400000 12,713941 12,727943 64,728964
88 1631708327 12,721022 0,400000 12,714016 12,728027 64,729776
97 1631708327 12,885942 0,400000 12,855878 12,916006 66,419362
124 1631708327 2,615919 0,800000 2,111954 3,118888 5,676424
118 1631708327 12,885826 0,400000 12,855762 12,915891 66,418171
112 1631708327 12,720942 0,400000 12,713941 12,727943 64,728964
88 1631708328 12,721022 0,400000 12,714016 12,728027 64,729776
97 1631708328 12,885942 0,400000 12,855878 12,916006 66,419362
124 1631708328 2,615919 0,800000 2,111954 3,118888 5,676424
118 1631708328 12,885826 0,400000 12,855762 12,915891 66,418171
112 1631708328 12,720942 0,400000 12,713941 12,727943 64,728964
46 1631708349 0,112712 0,200000 0,112712 0,112712 0,002541
64 1631708349 3,076009 0,200000 3,076009 3,076009 1,892367
46 1631708350 0,112712 0,200000 0,112712 0,112712 0,002541
64 1631708350 3,076009 0,200000 3,076009 3,076009 1,892367
46 1631708351 0,112712 0,200000 0,112712 0,112712 0,002541
64 1631708351 3,076009 0,200000 3,076009 3,076009 1,892367
46 1631708352 0,112712 0,200000 0,112712 0,112712 0,002541
46 1631708353 0,112712 0,200000 0,112712 0,112712 0,002541
64 1631708352 3,076009 0,200000 3,076009 3,076009 1,892367
64 1631708353 3,076009 0,200000 3,076009 3,076009 1,892367
61 1631708354 3,183395 0,200000 3,183395 3,183395 2,026801
52 1631708354 2,253954 0,600000 2,233253 2,266671 3,048315
46 1631708354 2,152978 0,600000 2,149119 2,158397 2,781198
61 1631708355 3,183395 0,200000 3,183395 3,183395 2,026801
52 1631708355 2,253954 0,600000 2,233253 2,266671 3,048315
46 1631708355 2,152978 0,600000 2,149119 2,158397 2,781198
61 1631708356 3,183395 0,200000 3,183395 3,183395 2,026801
52 1631708356 2,253954 0,600000 2,233253 2,266671 3,048315
46 1631708356 2,152978 0,600000 2,149119 2,158397 2,781198
61 1631708357 3,183395 0,200000 3,183395 3,183395 2,026801
52 1631708357 2,253954 0,600000 2,233253 2,266671 3,048315
46 1631708357 2,152978 0,600000 2,149119 2,158397 2,781198
61 1631708358 3,183395 0,200000 3,183395 3,183395 2,026801
52 1631708358 2,253954 0,600000 2,233253 2,266671 3,048315
46 1631708358 2,152978 0,600000 2,149119 2,158397 2,781198
103 1631708359 2,083206 0,600000 2,078928 2,090534 2,603864
100 1631708359 3,260845 0,200000 3,260845 3,260845 2,126622
94 1631708359 2,077159 0,600000 2,074014 2,079101 2,588758
124 1631708359 3,151582 0,200000 3,151582 3,151582 1,986494
79 1631708359 12,784662 0,200000 12,784662 12,784662 32,689518
121 1631708359 12,784615 0,200000 12,784615 12,784615 32,689278
55 1631708359 2,753748 0,600000 2,694474 2,808948 4,551191
103 1631708360 2,083206 0,600000 2,078928 2,090534 2,603864
100 1631708360 3,260845 0,200000 3,260845 3,260845 2,126622
94 1631708360 2,077159 0,600000 2,074014 2,079101 2,588758
124 1631708360 3,151582 0,200000 3,151582 3,151582 1,986494
79 1631708360 12,784662 0,200000 12,784662 12,784662 32,689518
121 1631708360 12,784615 0,200000 12,784615 12,784615 32,689278
55 1631708360 2,753748 0,600000 2,694474 2,808948 4,551191
103 1631708361 2,083206 0,600000 2,078928 2,090534 2,603864
100 1631708361 3,260845 0,200000 3,260845 3,260845 2,126622
94 1631708361 2,077159 0,600000 2,074014 2,079101 2,588758
124 1631708361 3,151582 0,200000 3,151582 3,151582 1,986494
79 1631708361 12,784662 0,200000 12,784662 12,784662 32,689518
121 1631708361 12,784615 0,200000 12,784615 12,784615 32,689278
55 1631708361 2,753748 0,600000 2,694474 2,808948 4,551191
103 1631708362 2,083206 0,600000 2,078928 2,090534 2,603864
100 1631708362 3,260845 0,200000 3,260845 3,260845 2,126622
94 1631708362 2,077159 0,600000 2,074014 2,079101 2,588758
124 1631708362 3,151582 0,200000 3,151582 3,151582 1,986494
79 1631708362 12,784662 0,200000 12,784662 12,784662 32,689518
121 1631708362 12,784615 0,200000 12,784615 12,784615 32,689278
55 1631708362 2,753748 0,600000 2,694474 2,808948 4,551191
103 1631708363 2,083206 0,600000 2,078928 2,090534 2,603864
100 1631708363 3,260845 0,200000 3,260845 3,260845 2,126622
94 1631708363 2,077159 0,600000 2,074014 2,079101 2,588758
124 1631708363 3,151582 0,200000 3,151582 3,151582 1,986494
79 1631708363 12,784662 0,200000 12,784662 12,784662 32,689518
121 1631708363 12,784615 0,200000 12,784615 12,784615 32,689278
55 1631708363 2,753748 0,600000 2,694474 2,808948 4,551191
58 1631708364 2,224541 0,600000 2,199991 2,248387 2,969383
106 1631708364 2,103034 0,600000 2,093499 2,112509 2,653686
46 1631708364 2,134182 0,200000 2,134182 2,134182 0,910947
58 1631708365 2,224541 0,600000 2,199991 2,248387 2,969383
106 1631708365 2,103034 0,600000 2,093499 2,112509 2,653686
46 1631708365 2,134182 0,200000 2,134182 2,134182 0,910947
58 1631708366 2,224541 0,600000 2,199991 2,248387 2,969383
106 1631708366 2,103034 0,600000 2,093499 2,112509 2,653686
46 1631708366 2,134182 0,200000 2,134182 2,134182 0,910947
58 1631708367 2,224541 0,600000 2,199991 2,248387 2,969383
106 1631708367 2,103034 0,600000 2,093499 2,112509 2,653686
46 1631708367 2,134182 0,200000 2,134182 2,134182 0,910947
58 1631708368 2,224541 0,600000 2,199991 2,248387 2,969383
106 1631708368 2,103034 0,600000 2,093499 2,112509 2,653686
46 1631708368 2,134182 0,200000 2,134182 2,134182 0,910947
52 1631708369 2,648379 0,400000 2,153204 3,143553 2,903643
58 1631708369 2,298046 0,200000 2,298046 2,298046 1,056203
124 1631708369 2,126903 0,600000 2,116436 2,141953 2,714302
128 1631708369 17,775795 0,600000 17,744626 17,796470 189,587634
131 1631708369 17,775741 0,600000 17,744564 17,796426 189,586490
46 1631708369 3,142796 0,200000 3,142796 3,142796 1,975434
52 1631708370 2,648379 0,400000 2,153204 3,143553 2,903643
58 1631708370 2,298046 0,200000 2,298046 2,298046 1,056203
124 1631708370 2,126903 0,600000 2,116436 2,141953 2,714302
128 1631708370 17,775795 0,600000 17,744626 17,796470 189,587634
131 1631708370 17,775741 0,600000 17,744564 17,796426 189,586490
46 1631708370 3,142796 0,200000 3,142796 3,142796 1,975434
52 1631708371 2,648379 0,400000 2,153204 3,143553 2,903643
58 1631708371 2,298046 0,200000 2,298046 2,298046 1,056203
124 1631708371 2,126903 0,600000 2,116436 2,141953 2,714302
128 1631708371 17,775795 0,600000 17,744626 17,796470 189,587634
131 1631708371 17,775741 0,600000 17,744564 17,796426 189,586490
46 1631708371 3,142796 0,200000 3,142796 3,142796 1,975434
52 1631708372 2,648379 0,400000 2,153204 3,143553 2,903643
58 1631708372 2,298046 0,200000 2,298046 2,298046 1,056203
124 1631708372 2,126903 0,600000 2,116436 2,141953 2,714302
128 1631708372 17,775795 0,600000 17,744626 17,796470 189,587634
131 1631708372 17,775741 0,600000 17,744564 17,796426 189,586490
46 1631708372 3,142796 0,200000 3,142796 3,142796 1,975434
52 1631708373 2,648379 0,400000 2,153204 3,143553 2,903643
58 1631708373 2,298046 0,200000 2,298046 2,298046 1,056203
124 1631708373 2,126903 0,600000 2,116436 2,141953 2,714302
128 1631708373 17,775795 0,600000 17,744626 17,796470 189,587634
131 1631708373 17,775741 0,600000 17,744564 17,796426 189,586490
46 1631708373 3,142796 0,200000 3,142796 3,142796 1,975434
109 1631708374 8,762848 0,200000 8,762848 8,762848 15,357502
115 1631708374 2,177356 0,200000 2,177356 2,177356 0,948176
91 1631708374 9,416553 0,200000 9,416553 9,416553 17,734293
85 1631708374 9,416589 0,200000 9,416589 9,416589 17,734429
124 1631708374 3,130170 0,200000 3,130170 3,130170 1,959593
82 1631708374 8,762908 0,200000 8,762908 8,762908 15,357710
109 1631708375 8,762848 0,200000 8,762848 8,762848 15,357502
115 1631708375 2,177356 0,200000 2,177356 2,177356 0,948176
91 1631708375 9,416553 0,200000 9,416553 9,416553 17,734293
85 1631708375 9,416589 0,200000 9,416589 9,416589 17,734429
124 1631708375 3,130170 0,200000 3,130170 3,130170 1,959593
82 1631708375 8,762908 0,200000 8,762908 8,762908 15,357710
109 1631708376 8,762848 0,200000 8,762848 8,762848 15,357502
115 1631708376 2,177356 0,200000 2,177356 2,177356 0,948176
91 1631708376 9,416553 0,200000 9,416553 9,416553 17,734293
85 1631708376 9,416589 0,200000 9,416589 9,416589 17,734429
124 1631708376 3,130170 0,200000 3,130170 3,130170 1,959593
82 1631708376 8,762908 0,200000 8,762908 8,762908 15,357710
109 1631708377 8,762848 0,200000 8,762848 8,762848 15,357502
115 1631708377 2,177356 0,200000 2,177356 2,177356 0,948176
91 1631708377 9,416553 0,200000 9,416553 9,416553 17,734293
85 1631708377 9,416589 0,200000 9,416589 9,416589 17,734429
124 1631708377 3,130170 0,200000 3,130170 3,130170 1,959593
82 1631708377 8,762908 0,200000 8,762908 8,762908 15,357710
109 1631708378 8,762848 0,200000 8,762848 8,762848 15,357502
115 1631708378 2,177356 0,200000 2,177356 2,177356 0,948176
91 1631708378 9,416553 0,200000 9,416553 9,416553 17,734293
85 1631708378 9,416589 0,200000 9,416589 9,416589 17,734429
124 1631708378 3,130170 0,200000 3,130170 3,130170 1,959593
82 1631708378 8,762908 0,200000 8,762908 8,762908 15,357710
46 1631708389 0,132910 0,200000 0,132910 0,132910 0,003533
46 1631708390 0,132910 0,200000 0,132910 0,132910 0,003533
46 1631708391 0,132910 0,200000 0,132910 0,132910 0,003533
46 1631708392 0,132910 0,200000 0,132910 0,132910 0,003533
46 1631708393 0,132910 0,200000 0,132910 0,132910 0,003533
61 1631708394 3,115736 0,200000 3,115736 3,115736 1,941562
64 1631708394 3,088346 0,200000 3,088346 3,088346 1,907576
61 1631708395 3,115736 0,200000 3,115736 3,115736 1,941562
64 1631708395 3,088346 0,200000 3,088346 3,088346 1,907576
61 1631708396 3,115736 0,200000 3,115736 3,115736 1,941562
64 1631708396 3,088346 0,200000 3,088346 3,088346 1,907576
61 1631708397 3,115736 0,200000 3,115736 3,115736 1,941562
64 1631708397 3,088346 0,200000 3,088346 3,088346 1,907576
61 1631708398 3,115736 0,200000 3,115736 3,115736 1,941562
64 1631708398 3,088346 0,200000 3,088346 3,088346 1,907576
52 1631708399 2,170608 0,400000 2,169380 2,171837 1,884617
100 1631708399 3,119672 0,200000 3,119672 3,119672 1,946470
124 1631708399 3,132834 0,200000 3,132834 3,132834 1,962929
79 1631708399 12,589696 0,200000 12,589696 12,589696 31,700089
46 1631708399 2,162475 0,400000 2,154832 2,170118 1,870543
121 1631708399 12,589568 0,200000 12,589568 12,589568 31,699443
55 1631708399 2,194729 0,400000 2,171789 2,217668 1,926944
52 1631708400 2,170608 0,400000 2,169380 2,171837 1,884617
100 1631708400 3,119672 0,200000 3,119672 3,119672 1,946470
124 1631708400 3,132834 0,200000 3,132834 3,132834 1,962929
79 1631708400 12,589696 0,200000 12,589696 12,589696 31,700089
46 1631708400 2,162475 0,400000 2,154832 2,170118 1,870543
121 1631708400 12,589568 0,200000 12,589568 12,589568 31,699443
55 1631708400 2,194729 0,400000 2,171789 2,217668 1,926944
52 1631708401 2,170608 0,400000 2,169380 2,171837 1,884617
